Speaker Analysis Results (sorted by duration)
===========================================

Total speakers found: 11261

Speaker Name                                  | Duration (hours)
Emirati_753                                      |           0.00
Emirati_1194                                     |           0.00
spk_sp_ar_1257                                   |           0.00
spk_sp_ar_1241                                   |           0.00
Emirati_2415                                     |           0.00
Emirati_1252                                     |           0.00
Emirati_225                                      |           0.00
spk_sp_ar_515                                    |           0.00
spk_sp_ar_773                                    |           0.00
spk_sp_en_55                                     |           0.00
Emirati_1019                                     |           0.00
Emirati_4104                                     |           0.00
Emirati_1294                                     |           0.00
Emirati_410                                      |           0.00
Emirati_438                                      |           0.00
Emirati_2650                                     |           0.00
Emirati_3027                                     |           0.00
spk_sp_ar_1014                                   |           0.00
Emirati_2495                                     |           0.00
Emirati_3752                                     |           0.00
Emirati_3771                                     |           0.00
Emirati_2815                                     |           0.00
Emirati_2100                                     |           0.00
spk_sp_ar_394                                    |           0.00
Emirati_1204                                     |           0.00
Emirati_85                                       |           0.00
Emirati_1801                                     |           0.00
spk_sp_ar_414                                    |           0.00
spk_sp_en_198                                    |           0.00
spk_sp_en_138                                    |           0.00
spk_sp_ar_147                                    |           0.00
spk_sp_en_391                                    |           0.00
spk_sp_ar_382                                    |           0.00
spk_sp_ar_1559                                   |           0.00
Emirati_4454                                     |           0.00
Emirati_4329                                     |           0.00
Emirati_2229                                     |           0.00
Emirati_340                                      |           0.00
Emirati_636                                      |           0.00
Emirati_1269                                     |           0.00
spk_sp_ar_111                                    |           0.00
spk_sp_ar_554                                    |           0.00
ZH_B00010_S06571                                 |           0.00
Emirati_2135                                     |           0.00
Emirati_2871                                     |           0.00
Emirati_1283                                     |           0.00
spk_sp_ar_1285                                   |           0.00
spk_sp_ar_338                                    |           0.00
Emirati_4300                                     |           0.00
Emirati_2909                                     |           0.00
spk_sp_ar_977                                    |           0.00
ZH_B00010_S09510                                 |           0.00
Emirati_1117                                     |           0.00
Emirati_2654                                     |           0.00
Emirati_1447                                     |           0.00
ZH_B00010_S09460                                 |           0.00
ZH_B00010_S09450                                 |           0.00
Emirati_2180                                     |           0.00
Emirati_3567                                     |           0.00
Emirati_1829                                     |           0.00
Emirati_2211                                     |           0.00
spk_sp_ar_1058                                   |           0.00
spk_sp_ar_310                                    |           0.00
Emirati_3751                                     |           0.00
spk_sp_ar_1511                                   |           0.00
Emirati_1287                                     |           0.00
Emirati_2016                                     |           0.00
spk_sp_ar_925                                    |           0.00
spk_sp_ar_1209                                   |           0.00
spk_sp_ar_859                                    |           0.00
spk_sp_ar_1470                                   |           0.00
Emirati_970                                      |           0.00
Emirati_1274                                     |           0.00
Emirati_886                                      |           0.00
Emirati_1788                                     |           0.00
spk_sp_ar_10                                     |           0.00
Emirati_1308                                     |           0.00
Emirati_400                                      |           0.00
Emirati_3740                                     |           0.00
Emirati_2237                                     |           0.00
Emirati_1165                                     |           0.00
Emirati_2718                                     |           0.00
Emirati_3250                                     |           0.00
spk_sp_ar_943                                    |           0.00
spk_sp_ar_1521                                   |           0.00
spk_sp_ar_621                                    |           0.00
Emirati_764                                      |           0.00
Emirati_1258                                     |           0.00
Emirati_4321                                     |           0.00
Emirati_1029                                     |           0.00
Emirati_1344                                     |           0.00
Emirati_893                                      |           0.00
spk_sp_ar_592                                    |           0.00
Emirati_2678                                     |           0.00
Emirati_3204                                     |           0.00
spk_sp_ar_1037                                   |           0.00
spk_sp_ar_1240                                   |           0.00
spk_sp_ar_223                                    |           0.00
spk_sp_ar_667                                    |           0.00
spk_sp_ar_1121                                   |           0.00
Emirati_1816                                     |           0.00
Emirati_779                                      |           0.00
Emirati_1064                                     |           0.00
Emirati_872                                      |           0.00
Emirati_1451                                     |           0.00
spk_sp_ar_1233                                   |           0.00
spk_sp_ar_572                                    |           0.00
spk_sp_en_425                                    |           0.00
Emirati_1695                                     |           0.00
spk_sp_ar_1579                                   |           0.00
Emirati_2021                                     |           0.00
spk_sp_ar_665                                    |           0.00
Emirati_699                                      |           0.00
Emirati_934                                      |           0.00
spk_sp_ar_694                                    |           0.00
spk_sp_ar_46                                     |           0.00
Emirati_2115                                     |           0.00
Emirati_927                                      |           0.00
spk_sp_en_268                                    |           0.00
Emirati_1478                                     |           0.00
Emirati_3496                                     |           0.00
Emirati_1869                                     |           0.00
Emirati_3157                                     |           0.00
Emirati_2445                                     |           0.00
Emirati_2480                                     |           0.00
spk_sp_ar_201                                    |           0.00
Emirati_3874                                     |           0.00
Emirati_328                                      |           0.00
Emirati_3621                                     |           0.00
Emirati_1253                                     |           0.00
Emirati_2830                                     |           0.00
Emirati_2880                                     |           0.00
Emirati_3997                                     |           0.00
Emirati_679                                      |           0.00
spk_sp_ar_797                                    |           0.00
spk_sp_en_152                                    |           0.00
spk_sp_ar_71                                     |           0.00
spk_sp_ar_186                                    |           0.00
Emirati_643                                      |           0.00
Emirati_2769                                     |           0.00
Emirati_3889                                     |           0.00
spk_sp_ar_1311                                   |           0.00
spk_sp_ar_184                                    |           0.00
Emirati_3860                                     |           0.00
Emirati_693                                      |           0.00
Emirati_1271                                     |           0.00
spk_sp_ar_552                                    |           0.00
Emirati_2182                                     |           0.00
Emirati_1871                                     |           0.00
Emirati_577                                      |           0.00
spk_sp_en_324                                    |           0.00
spk_sp_ar_410                                    |           0.00
spk_sp_ar_826                                    |           0.00
Emirati_1964                                     |           0.00
Emirati_175                                      |           0.00
Emirati_323                                      |           0.00
Emirati_1605                                     |           0.00
Emirati_1595                                     |           0.00
Emirati_1793                                     |           0.00
spk_sp_ar_1184                                   |           0.00
ZH_B00010_S02781                                 |           0.00
Emirati_2984                                     |           0.00
Emirati_4102                                     |           0.00
Emirati_2553                                     |           0.00
Emirati_3965                                     |           0.00
Emirati_4268                                     |           0.00
spk_sp_ar_127                                    |           0.00
spk_sp_ar_531                                    |           0.00
Emirati_1850                                     |           0.00
Emirati_802                                      |           0.00
Emirati_1560                                     |           0.00
Emirati_3616                                     |           0.00
Emirati_4105                                     |           0.00
Emirati_4047                                     |           0.00
spk_sp_ar_1523                                   |           0.00
spk_sp_ar_534                                    |           0.00
spk_sp_ar_771                                    |           0.00
Emirati_3812                                     |           0.00
spk_sp_ar_962                                    |           0.00
Emirati_2706                                     |           0.00
Emirati_3243                                     |           0.00
Emirati_1750                                     |           0.00
Emirati_859                                      |           0.00
Emirati_2982                                     |           0.00
Emirati_3375                                     |           0.00
spk_sp_en_337                                    |           0.00
spk_sp_ar_545                                    |           0.00
spk_sp_ar_1139                                   |           0.00
Emirati_4400                                     |           0.00
Emirati_1402                                     |           0.00
Emirati_4240                                     |           0.00
Emirati_1628                                     |           0.00
spk_sp_ar_759                                    |           0.00
spk_sp_ar_1555                                   |           0.00
Emirati_1231                                     |           0.00
Emirati_4460                                     |           0.00
Emirati_616                                      |           0.00
Emirati_1445                                     |           0.00
Emirati_1710                                     |           0.00
Emirati_4230                                     |           0.00
spk_sp_ar_229                                    |           0.00
spk_sp_ar_1344                                   |           0.00
spk_sp_ar_35                                     |           0.00
Emirati_1166                                     |           0.00
Emirati_201                                      |           0.00
Emirati_592                                      |           0.00
Emirati_1955                                     |           0.00
Emirati_2721                                     |           0.00
Emirati_4404                                     |           0.00
Emirati_2717                                     |           0.00
Emirati_791                                      |           0.00
Emirati_3887                                     |           0.00
Emirati_1434                                     |           0.00
spk_sp_ar_895                                    |           0.00
Emirati_4120                                     |           0.00
Emirati_692                                      |           0.00
Emirati_3545                                     |           0.00
Emirati_394                                      |           0.00
Emirati_4438                                     |           0.00
spk_sp_ar_265                                    |           0.00
spk_sp_ar_1483                                   |           0.00
Emirati_1824                                     |           0.00
Emirati_281                                      |           0.00
Emirati_2494                                     |           0.00
Emirati_1873                                     |           0.00
Emirati_253                                      |           0.00
Emirati_487                                      |           0.00
Emirati_2570                                     |           0.00
Emirati_1222                                     |           0.00
Emirati_2153                                     |           0.00
Emirati_2810                                     |           0.00
Emirati_3288                                     |           0.00
Emirati_1792                                     |           0.00
Emirati_2675                                     |           0.00
Emirati_1335                                     |           0.00
spk_sp_ar_1334                                   |           0.00
spk_sp_ar_573                                    |           0.00
spk_sp_ar_1557                                   |           0.00
Emirati_3494                                     |           0.00
spk_sp_ar_494                                    |           0.00
Emirati_114                                      |           0.00
Emirati_648                                      |           0.00
Emirati_3305                                     |           0.00
spk_sp_en_71                                     |           0.00
spk_sp_ar_478                                    |           0.00
spk_sp_ar_1319                                   |           0.00
Emirati_372                                      |           0.00
Emirati_3966                                     |           0.00
Emirati_2355                                     |           0.00
spk_sp_en_290                                    |           0.00
spk_sp_ar_124                                    |           0.00
Emirati_2298                                     |           0.00
Emirati_3471                                     |           0.00
Emirati_892                                      |           0.00
Emirati_4235                                     |           0.00
Emirati_2018                                     |           0.00
Emirati_1391                                     |           0.00
Emirati_2108                                     |           0.00
Emirati_424                                      |           0.00
Emirati_757                                      |           0.00
Emirati_1548                                     |           0.00
spk_sp_ar_842                                    |           0.00
Emirati_2595                                     |           0.00
Emirati_2053                                     |           0.00
Emirati_2802                                     |           0.00
Emirati_3304                                     |           0.00
spk_sp_ar_524                                    |           0.00
spk_sp_en_108                                    |           0.00
Emirati_1713                                     |           0.00
Emirati_1980                                     |           0.00
Emirati_1073                                     |           0.00
Emirati_1079                                     |           0.00
Emirati_1901                                     |           0.00
spk_sp_ar_1502                                   |           0.00
Emirati_632                                      |           0.00
Emirati_1807                                     |           0.00
Emirati_4379                                     |           0.00
Emirati_3783                                     |           0.00
Emirati_775                                      |           0.00
Emirati_1833                                     |           0.00
Emirati_2499                                     |           0.00
Emirati_645                                      |           0.00
spk_sp_ar_1033                                   |           0.00
Emirati_4343                                     |           0.00
Emirati_3213                                     |           0.00
Emirati_156                                      |           0.00
Emirati_1043                                     |           0.00
Emirati_1152                                     |           0.00
Emirati_3708                                     |           0.00
spk_sp_ar_165                                    |           0.00
spk_sp_en_437                                    |           0.00
spk_sp_en_35                                     |           0.00
spk_sp_ar_1207                                   |           0.00
Emirati_1020                                     |           0.00
Emirati_3557                                     |           0.00
Emirati_1985                                     |           0.00
Emirati_3808                                     |           0.00
Emirati_3395                                     |           0.00
Emirati_1651                                     |           0.00
Emirati_563                                      |           0.00
Emirati_313                                      |           0.00
spk_sp_ar_58                                     |           0.00
spk_sp_ar_428                                    |           0.00
spk_sp_ar_1225                                   |           0.00
Emirati_865                                      |           0.00
spk_sp_ar_1535                                   |           0.00
spk_sp_ar_601                                    |           0.00
spk_sp_ar_636                                    |           0.00
spk_sp_ar_1712                                   |           0.00
Emirati_1105                                     |           0.00
Emirati_1412                                     |           0.00
Emirati_1830                                     |           0.00
Emirati_2344                                     |           0.00
Emirati_723                                      |           0.00
Emirati_1621                                     |           0.00
Emirati_1123                                     |           0.00
Emirati_1590                                     |           0.00
Emirati_1254                                     |           0.00
Emirati_361                                      |           0.00
Emirati_4209                                     |           0.00
Emirati_3931                                     |           0.00
Emirati_2665                                     |           0.00
Emirati_3790                                     |           0.00
spk_sp_ar_835                                    |           0.00
Emirati_819                                      |           0.00
Emirati_3314                                     |           0.00
Emirati_950                                      |           0.00
spk_sp_ar_361                                    |           0.00
spk_sp_ar_608                                    |           0.00
Emirati_783                                      |           0.00
Emirati_1692                                     |           0.00
Emirati_836                                      |           0.00
Emirati_401                                      |           0.00
Emirati_4063                                     |           0.00
Emirati_1267                                     |           0.00
Emirati_3518                                     |           0.00
spk_sp_ar_726                                    |           0.00
spk_sp_ar_406                                    |           0.00
Emirati_498                                      |           0.00
Emirati_1272                                     |           0.00
Emirati_3663                                     |           0.00
spk_sp_ar_805                                    |           0.00
spk_sp_ar_1337                                   |           0.00
spk_sp_ar_1571                                   |           0.00
spk_sp_en_126                                    |           0.00
Emirati_3429                                     |           0.00
Emirati_2483                                     |           0.00
Emirati_3478                                     |           0.00
Emirati_1503                                     |           0.00
Emirati_1120                                     |           0.00
Emirati_1545                                     |           0.00
Emirati_1179                                     |           0.00
spk_sp_ar_76                                     |           0.00
Emirati_2437                                     |           0.00
Emirati_2679                                     |           0.00
spk_sp_ar_971                                    |           0.00
spk_sp_en_442                                    |           0.00
spk_sp_ar_1331                                   |           0.00
Emirati_443                                      |           0.00
spk_sp_ar_1478                                   |           0.00
Emirati_1059                                     |           0.00
Emirati_2565                                     |           0.00
Emirati_3101                                     |           0.00
spk_sp_ar_777                                    |           0.00
spk_sp_ar_1469                                   |           0.00
spk_sp_ar_2                                      |           0.00
spk_sp_ar_761                                    |           0.00
spk_sp_ar_1578                                   |           0.00
Emirati_1709                                     |           0.00
Emirati_539                                      |           0.00
Emirati_3024                                     |           0.00
Emirati_1295                                     |           0.00
Emirati_221                                      |           0.00
spk_sp_ar_51                                     |           0.00
spk_sp_ar_41                                     |           0.00
spk_sp_en_156                                    |           0.00
spk_sp_ar_585                                    |           0.00
spk_sp_ar_1392                                   |           0.00
Emirati_1046                                     |           0.00
Emirati_1812                                     |           0.00
Emirati_1310                                     |           0.00
Emirati_2521                                     |           0.00
Emirati_3149                                     |           0.00
Emirati_1691                                     |           0.00
Emirati_3029                                     |           0.00
spk_sp_ar_443                                    |           0.00
Emirati_1425                                     |           0.00
Emirati_204                                      |           0.00
Emirati_816                                      |           0.00
Emirati_1217                                     |           0.00
Emirati_19                                       |           0.00
Emirati_1787                                     |           0.00
spk_sp_ar_1708                                   |           0.00
spk_sp_ar_588                                    |           0.00
spk_sp_ar_838                                    |           0.00
spk_sp_ar_1041                                   |           0.00
Emirati_811                                      |           0.00
Emirati_2268                                     |           0.00
Emirati_3380                                     |           0.00
Emirati_1032                                     |           0.00
Emirati_1899                                     |           0.00
Emirati_1196                                     |           0.00
Emirati_3845                                     |           0.00
spk_sp_ar_431                                    |           0.00
spk_sp_ar_1171                                   |           0.00
Emirati_513                                      |           0.00
Emirati_997                                      |           0.00
Emirati_3527                                     |           0.00
Emirati_1759                                     |           0.00
Emirati_2003                                     |           0.00
Emirati_3796                                     |           0.00
Emirati_1938                                     |           0.00
Emirati_2808                                     |           0.00
spk_sp_ar_657                                    |           0.00
Emirati_2291                                     |           0.00
Emirati_843                                      |           0.00
Emirati_1859                                     |           0.00
spk_sp_ar_1576                                   |           0.00
Emirati_1643                                     |           0.00
Emirati_1441                                     |           0.00
Emirati_1637                                     |           0.00
Emirati_3872                                     |           0.00
Emirati_2803                                     |           0.00
Emirati_1680                                     |           0.00
spk_sp_en_419                                    |           0.00
spk_sp_ar_1640                                   |           0.00
Emirati_319                                      |           0.00
Emirati_3949                                     |           0.00
Emirati_1386                                     |           0.00
Emirati_1488                                     |           0.00
spk_sp_ar_78                                     |           0.00
spk_sp_ar_728                                    |           0.00
Emirati_3825                                     |           0.00
Emirati_37                                       |           0.00
Emirati_2940                                     |           0.00
Emirati_1162                                     |           0.00
Emirati_3007                                     |           0.00
spk_sp_ar_366                                    |           0.00
spk_sp_ar_1116                                   |           0.00
Emirati_1790                                     |           0.00
Emirati_476                                      |           0.00
Emirati_2757                                     |           0.00
spk_sp_ar_510                                    |           0.00
spk_sp_ar_1054                                   |           0.00
spk_sp_ar_539                                    |           0.00
spk_sp_en_162                                    |           0.00
spk_sp_ar_1403                                   |           0.00
spk_sp_ar_1438                                   |           0.00
spk_sp_ar_1481                                   |           0.00
spk_sp_ar_1415                                   |           0.00
Emirati_1988                                     |           0.00
Emirati_3153                                     |           0.00
Emirati_552                                      |           0.00
Emirati_1735                                     |           0.00
Emirati_2767                                     |           0.00
Emirati_3098                                     |           0.00
Emirati_4002                                     |           0.00
Emirati_759                                      |           0.00
Emirati_1045                                     |           0.00
Emirati_2230                                     |           0.00
spk_sp_ar_663                                    |           0.00
spk_sp_ar_1435                                   |           0.00
Emirati_2482                                     |           0.00
Emirati_2456                                     |           0.00
Emirati_3841                                     |           0.00
Emirati_1476                                     |           0.00
Emirati_1703                                     |           0.00
Emirati_4512                                     |           0.00
Emirati_2663                                     |           0.00
Emirati_4060                                     |           0.00
Emirati_715                                      |           0.00
Emirati_828                                      |           0.00
Emirati_1607                                     |           0.00
Emirati_2068                                     |           0.00
Emirati_1927                                     |           0.00
spk_sp_en_386                                    |           0.00
spk_sp_ar_598                                    |           0.00
spk_sp_ar_1017                                   |           0.00
Emirati_3733                                     |           0.00
Emirati_1491                                     |           0.00
spk_sp_ar_1759                                   |           0.00
Emirati_1349                                     |           0.00
Emirati_1539                                     |           0.00
Emirati_2395                                     |           0.00
Emirati_3062                                     |           0.00
Emirati_3877                                     |           0.00
Emirati_1203                                     |           0.00
Emirati_1094                                     |           0.00
Emirati_3444                                     |           0.00
Emirati_2621                                     |           0.00
Emirati_3477                                     |           0.00
spk_sp_en_127                                    |           0.00
spk_sp_ar_433                                    |           0.00
spk_sp_ar_1068                                   |           0.00
Emirati_1189                                     |           0.00
Emirati_2284                                     |           0.00
Emirati_1154                                     |           0.00
Emirati_653                                      |           0.00
Emirati_685                                      |           0.00
Emirati_1543                                     |           0.00
Emirati_524                                      |           0.00
spk_sp_ar_113                                    |           0.00
spk_sp_ar_423                                    |           0.00
spk_sp_ar_737                                    |           0.00
spk_sp_en_56                                     |           0.00
spk_sp_en_328                                    |           0.00
spk_sp_en_309                                    |           0.00
Emirati_840                                      |           0.00
Emirati_3972                                     |           0.00
Emirati_4491                                     |           0.00
spk_sp_ar_217                                    |           0.00
spk_sp_ar_827                                    |           0.00
Emirati_537                                      |           0.00
Emirati_2247                                     |           0.00
spk_sp_ar_213                                    |           0.00
Emirati_2652                                     |           0.00
Emirati_3128                                     |           0.00
Emirati_306                                      |           0.00
spk_sp_ar_648                                    |           0.00
spk_sp_ar_462                                    |           0.00
spk_sp_ar_149                                    |           0.00
spk_sp_ar_738                                    |           0.00
spk_sp_ar_964                                    |           0.00
Emirati_2588                                     |           0.00
Emirati_2985                                     |           0.00
Emirati_417                                      |           0.00
Emirati_3299                                     |           0.00
Emirati_3671                                     |           0.00
Emirati_3909                                     |           0.00
Emirati_1589                                     |           0.00
spk_sp_ar_1203                                   |           0.00
Emirati_2600                                     |           0.00
Emirati_3486                                     |           0.00
spk_sp_ar_953                                    |           0.00
spk_sp_ar_141                                    |           0.00
spk_sp_ar_413                                    |           0.00
Emirati_415                                      |           0.00
Emirati_2471                                     |           0.00
Emirati_1694                                     |           0.00
Emirati_665                                      |           0.00
Emirati_2045                                     |           0.00
spk_sp_ar_1050                                   |           0.00
spk_sp_ar_67                                     |           0.00
spk_sp_ar_1297                                   |           0.00
spk_sp_ar_1617                                   |           0.00
spk_sp_ar_1635                                   |           0.00
spk_sp_ar_1647                                   |           0.00
spk_sp_ar_1699                                   |           0.00
Emirati_622                                      |           0.00
Emirati_672                                      |           0.00
Emirati_3177                                     |           0.00
Emirati_3401                                     |           0.00
Emirati_3583                                     |           0.00
Emirati_4345                                     |           0.00
Emirati_800                                      |           0.00
Emirati_1466                                     |           0.00
Emirati_2712                                     |           0.00
Emirati_3591                                     |           0.00
Emirati_3896                                     |           0.00
spk_sp_ar_316                                    |           0.00
Emirati_3655                                     |           0.00
Emirati_707                                      |           0.00
Emirati_2904                                     |           0.00
Emirati_1087                                     |           0.00
spk_sp_ar_624                                    |           0.00
spk_sp_ar_979                                    |           0.00
Emirati_3158                                     |           0.00
Emirati_761                                      |           0.00
Emirati_3932                                     |           0.00
Emirati_3521                                     |           0.00
spk_sp_ar_786                                    |           0.00
spk_sp_en_150                                    |           0.00
spk_sp_ar_1292                                   |           0.00
spk_sp_ar_1309                                   |           0.00
spk_sp_ar_1365                                   |           0.00
spk_sp_en_400                                    |           0.00
spk_sp_ar_408                                    |           0.00
Emirati_4535                                     |           0.00
Emirati_948                                      |           0.00
Emirati_646                                      |           0.00
Emirati_1401                                     |           0.00
Emirati_1960                                     |           0.00
Emirati_1056                                     |           0.00
Emirati_2572                                     |           0.00
spk_sp_ar_191                                    |           0.00
spk_sp_ar_173                                    |           0.00
Emirati_1463                                     |           0.00
Emirati_4641                                     |           0.00
Emirati_316                                      |           0.00
Emirati_748                                      |           0.00
spk_sp_ar_520                                    |           0.00
spk_sp_ar_1593                                   |           0.00
Emirati_1627                                     |           0.00
Emirati_2992                                     |           0.00
Emirati_4332                                     |           0.00
Emirati_120                                      |           0.00
Emirati_1337                                     |           0.00
Emirati_1414                                     |           0.00
Emirati_1889                                     |           0.00
Emirati_3092                                     |           0.00
Emirati_3365                                     |           0.00
Emirati_3981                                     |           0.00
spk_sp_ar_653                                    |           0.00
Emirati_2498                                     |           0.00
Emirati_250                                      |           0.00
spk_sp_ar_63                                     |           0.00
spk_sp_ar_307                                    |           0.00
spk_sp_en_308                                    |           0.00
spk_sp_en_392                                    |           0.00
Emirati_1298                                     |           0.00
Emirati_381                                      |           0.00
Emirati_2035                                     |           0.00
Emirati_4361                                     |           0.00
Emirati_4169                                     |           0.00
Emirati_212                                      |           0.00
Emirati_3618                                     |           0.00
Emirati_2988                                     |           0.00
Emirati_1586                                     |           0.00
spk_sp_ar_340                                    |           0.00
spk_sp_ar_674                                    |           0.00
Emirati_4551                                     |           0.00
Emirati_2530                                     |           0.00
Emirati_336                                      |           0.00
spk_sp_ar_177                                    |           0.00
spk_sp_ar_813                                    |           0.00
spk_sp_ar_1213                                   |           0.00
Emirati_1250                                     |           0.00
Emirati_2384                                     |           0.00
Emirati_1005                                     |           0.00
Emirati_2719                                     |           0.00
Emirati_3151                                     |           0.00
Emirati_2943                                     |           0.00
Emirati_727                                      |           0.00
Emirati_1275                                     |           0.00
Emirati_1827                                     |           0.00
Emirati_3325                                     |           0.00
Emirati_1256                                     |           0.00
spk_sp_ar_745                                    |           0.00
spk_sp_ar_1138                                   |           0.00
spk_sp_ar_1163                                   |           0.00
spk_sp_ar_1493                                   |           0.00
spk_sp_en_355                                    |           0.00
spk_sp_ar_522                                    |           0.00
spk_sp_ar_1076                                   |           0.00
Emirati_2452                                     |           0.00
Emirati_1806                                     |           0.00
Emirati_321                                      |           0.00
Emirati_1565                                     |           0.00
Emirati_1844                                     |           0.00
Emirati_2824                                     |           0.00
Emirati_3291                                     |           0.00
Emirati_4229                                     |           0.00
Emirati_1457                                     |           0.00
Emirati_1291                                     |           0.00
Emirati_1731                                     |           0.00
spk_sp_ar_1201                                   |           0.00
spk_sp_ar_713                                    |           0.00
spk_sp_ar_1515                                   |           0.00
Emirati_360                                      |           0.00
Emirati_4336                                     |           0.00
Emirati_1331                                     |           0.00
Emirati_4464                                     |           0.00
Emirati_353                                      |           0.00
Emirati_1805                                     |           0.00
spk_sp_ar_306                                    |           0.00
spk_sp_ar_892                                    |           0.00
spk_sp_ar_1741                                   |           0.00
Emirati_729                                      |           0.00
Emirati_3344                                     |           0.00
Emirati_3810                                     |           0.00
Emirati_3714                                     |           0.00
Emirati_2592                                     |           0.00
Emirati_3961                                     |           0.00
spk_sp_ar_968                                    |           0.00
spk_sp_ar_1560                                   |           0.00
Emirati_1077                                     |           0.00
Emirati_3361                                     |           0.00
Emirati_3409                                     |           0.00
Emirati_3828                                     |           0.00
Emirati_704                                      |           0.00
Emirati_2537                                     |           0.00
Emirati_3687                                     |           0.00
