Speaker Analysis Results (sorted by duration)
===========================================

Total speakers found: 7891

Speaker Name                                  | Duration (hours)
Emirati_4125                                     |           0.00
Emirati_4375                                     |           0.00
Emirati_1161                                     |           0.00
Emirati_1594                                     |           0.00
spk_sp_ar_991                                    |           0.00
Emirati_402                                      |           0.00
Emirati_420                                      |           0.00
Emirati_698                                      |           0.00
Emirati_900                                      |           0.00
Emirati_3060                                     |           0.00
Emirati_3211                                     |           0.00
Emirati_3488                                     |           0.00
Emirati_3533                                     |           0.00
Emirati_1777                                     |           0.00
Emirati_2695                                     |           0.00
spk_sp_ar_193                                    |           0.00
spk_sp_en_85                                     |           0.00
spk_sp_ar_1482                                   |           0.00
spk_sp_ar_1622                                   |           0.00
spk_sp_ar_314                                    |           0.00
spk_sp_ar_1004                                   |           0.00
spk_sp_ar_1534                                   |           0.00
Emirati_4496                                     |           0.00
Emirati_4484                                     |           0.00
Emirati_337                                      |           0.00
Emirati_1015                                     |           0.00
Emirati_1814                                     |           0.00
Emirati_2164                                     |           0.00
Emirati_3474                                     |           0.00
Emirati_1857                                     |           0.00
spk_sp_en_91                                     |           0.00
spk_sp_ar_411                                    |           0.00
spk_sp_ar_535                                    |           0.00
spk_sp_en_364                                    |           0.00
spk_sp_ar_755                                    |           0.00
Emirati_357                                      |           0.00
Emirati_2041                                     |           0.00
Emirati_2742                                     |           0.00
Emirati_4161                                     |           0.00
Emirati_3549                                     |           0.00
Emirati_1260                                     |           0.00
Emirati_2455                                     |           0.00
Emirati_4616                                     |           0.00
Emirati_1405                                     |           0.00
spk_sp_ar_789                                    |           0.00
spk_sp_ar_1156                                   |           0.00
Emirati_2867                                     |           0.00
Emirati_1745                                     |           0.00
spk_sp_ar_891                                    |           0.00
spk_sp_ar_987                                    |           0.00
spk_sp_en_79                                     |           0.00
spk_sp_ar_1267                                   |           0.00
spk_sp_ar_1492                                   |           0.00
spk_sp_ar_1553                                   |           0.00
Emirati_1803                                     |           0.00
Emirati_1972                                     |           0.00
Emirati_3174                                     |           0.00
spk_sp_ar_1253                                   |           0.00
spk_sp_ar_1531                                   |           0.00
Emirati_2587                                     |           0.00
Emirati_1772                                     |           0.00
Emirati_4260                                     |           0.00
Emirati_2322                                     |           0.00
Emirati_1584                                     |           0.00
Emirati_2436                                     |           0.00
Emirati_1044                                     |           0.00
Emirati_1121                                     |           0.00
Emirati_1910                                     |           0.00
Emirati_2774                                     |           0.00
Emirati_147                                      |           0.00
Emirati_510                                      |           0.00
Emirati_3773                                     |           0.00
Emirati_4339                                     |           0.00
spk_sp_en_128                                    |           0.00
spk_sp_en_417                                    |           0.00
spk_sp_ar_978                                    |           0.00
spk_sp_ar_993                                    |           0.00
spk_sp_ar_1114                                   |           0.00
spk_sp_ar_1373                                   |           0.00
spk_sp_ar_1471                                   |           0.00
spk_sp_en_296                                    |           0.00
Emirati_3741                                     |           0.00
Emirati_200                                      |           0.00
Emirati_286                                      |           0.00
Emirati_634                                      |           0.00
Emirati_2235                                     |           0.00
Emirati_2444                                     |           0.00
Emirati_3163                                     |           0.00
Emirati_3173                                     |           0.00
Emirati_609                                      |           0.00
Emirati_2466                                     |           0.00
Emirati_3046                                     |           0.00
spk_sp_ar_708                                    |           0.00
spk_sp_ar_1020                                   |           0.00
spk_sp_en_455                                    |           0.00
spk_sp_ar_1132                                   |           0.00
spk_sp_ar_1177                                   |           0.00
spk_sp_en_449                                    |           0.00
Emirati_969                                      |           0.00
spk_sp_ar_85                                     |           0.00
spk_sp_ar_860                                    |           0.00
spk_sp_ar_1474                                   |           0.00
spk_sp_ar_1541                                   |           0.00
Emirati_2948                                     |           0.00
Emirati_4181                                     |           0.00
Emirati_499                                      |           0.00
Emirati_1733                                     |           0.00
Emirati_2194                                     |           0.00
Emirati_2353                                     |           0.00
Emirati_3419                                     |           0.00
Emirati_2031                                     |           0.00
Emirati_4157                                     |           0.00
Emirati_4123                                     |           0.00
Emirati_2366                                     |           0.00
Emirati_3661                                     |           0.00
spk_sp_ar_303                                    |           0.00
spk_sp_ar_671                                    |           0.00
spk_sp_ar_1374                                   |           0.00
spk_sp_ar_1405                                   |           0.00
spk_sp_ar_1496                                   |           0.00
spk_sp_ar_1574                                   |           0.00
spk_sp_ar_1594                                   |           0.00
Emirati_1764                                     |           0.00
Emirati_3327                                     |           0.00
Emirati_4711                                     |           0.00
Emirati_3028                                     |           0.00
Emirati_1052                                     |           0.00
Emirati_1082                                     |           0.00
Emirati_1244                                     |           0.00
Emirati_1728                                     |           0.00
Emirati_3237                                     |           0.00
Emirati_3459                                     |           0.00
Emirati_3606                                     |           0.00
Emirati_3998                                     |           0.00
Emirati_327                                      |           0.00
Emirati_3598                                     |           0.00
spk_sp_ar_1537                                   |           0.00
spk_sp_ar_740                                    |           0.00
spk_sp_ar_874                                    |           0.00
spk_sp_ar_887                                    |           0.00
spk_sp_ar_1333                                   |           0.00
spk_sp_ar_1528                                   |           0.00
spk_sp_en_397                                    |           0.00
Emirati_2097                                     |           0.00
Emirati_2172                                     |           0.00
Emirati_451                                      |           0.00
Emirati_541                                      |           0.00
Emirati_1011                                     |           0.00
Emirati_1404                                     |           0.00
Emirati_1639                                     |           0.00
Emirati_1776                                     |           0.00
Emirati_2526                                     |           0.00
Emirati_3083                                     |           0.00
Emirati_3228                                     |           0.00
Emirati_3259                                     |           0.00
spk_sp_ar_931                                    |           0.00
spk_sp_ar_677                                    |           0.00
spk_sp_ar_897                                    |           0.00
spk_sp_en_219                                    |           0.00
spk_sp_ar_1107                                   |           0.00
spk_sp_ar_1298                                   |           0.00
spk_sp_ar_1591                                   |           0.00
spk_sp_ar_1597                                   |           0.00
Emirati_4253                                     |           0.00
Emirati_1150                                     |           0.00
Emirati_2705                                     |           0.00
Emirati_3116                                     |           0.00
Emirati_247                                      |           0.00
Emirati_342                                      |           0.00
Emirati_1971                                     |           0.00
Emirati_2759                                     |           0.00
Emirati_2977                                     |           0.00
Emirati_3202                                     |           0.00
Emirati_3384                                     |           0.00
Emirati_4071                                     |           0.00
Emirati_2055                                     |           0.00
Emirati_1809                                     |           0.00
Emirati_1945                                     |           0.00
Emirati_2328                                     |           0.00
Emirati_4381                                     |           0.00
Emirati_317                                      |           0.00
Emirati_735                                      |           0.00
Emirati_1939                                     |           0.00
Emirati_2158                                     |           0.00
Emirati_2381                                     |           0.00
Emirati_2812                                     |           0.00
Emirati_2850                                     |           0.00
Emirati_3086                                     |           0.00
Emirati_3169                                     |           0.00
Emirati_3912                                     |           0.00
Emirati_4385                                     |           0.00
spk_sp_ar_109                                    |           0.00
spk_sp_ar_1097                                   |           0.00
spk_sp_ar_161                                    |           0.00
spk_sp_ar_272                                    |           0.00
spk_sp_ar_389                                    |           0.00
spk_sp_ar_1101                                   |           0.00
spk_sp_ar_1465                                   |           0.00
spk_sp_en_358                                    |           0.00
Emirati_895                                      |           0.00
spk_sp_en_195                                    |           0.00
spk_sp_ar_563                                    |           0.00
Emirati_4114                                     |           0.00
Emirati_2354                                     |           0.00
Emirati_1326                                     |           0.00
Emirati_1864                                     |           0.00
Emirati_2279                                     |           0.00
Emirati_3096                                     |           0.00
Emirati_4082                                     |           0.00
Emirati_4118                                     |           0.00
spk_sp_ar_1302                                   |           0.00
spk_sp_en_463                                    |           0.00
spk_sp_en_145                                    |           0.00
spk_sp_ar_711                                    |           0.00
spk_sp_ar_1234                                   |           0.00
spk_sp_ar_1357                                   |           0.00
spk_sp_ar_1447                                   |           0.00
spk_sp_ar_1609                                   |           0.00
Emirati_1843                                     |           0.00
Emirati_4777                                     |           0.00
Emirati_3937                                     |           0.00
Emirati_4416                                     |           0.00
Emirati_4011                                     |           0.00
Emirati_2380                                     |           0.00
Emirati_2709                                     |           0.00
Emirati_2731                                     |           0.00
Emirati_3055                                     |           0.00
Emirati_3155                                     |           0.00
Emirati_3535                                     |           0.00
Emirati_3963                                     |           0.00
Emirati_4467                                     |           0.00
spk_sp_ar_571                                    |           0.00
spk_sp_ar_1315                                   |           0.00
Emirati_971                                      |           0.00
Emirati_1330                                     |           0.00
Emirati_1996                                     |           0.00
Emirati_2120                                     |           0.00
Emirati_2287                                     |           0.00
Emirati_2729                                     |           0.00
Emirati_3253                                     |           0.00
Emirati_3392                                     |           0.00
Emirati_3813                                     |           0.00
Emirati_3994                                     |           0.00
Emirati_806                                      |           0.00
spk_sp_ar_501                                    |           0.00
spk_sp_ar_768                                    |           0.00
Emirati_4659                                     |           0.00
Emirati_1686                                     |           0.00
Emirati_2763                                     |           0.00
Emirati_3364                                     |           0.00
Emirati_3411                                     |           0.00
Emirati_3891                                     |           0.00
Emirati_4356                                     |           0.00
spk_sp_ar_493                                    |           0.00
spk_sp_ar_651                                    |           0.00
spk_sp_en_9                                      |           0.00
spk_sp_ar_1494                                   |           0.00
spk_sp_en_390                                    |           0.00
spk_sp_ar_1700                                   |           0.00
spk_sp_ar_200                                    |           0.00
Emirati_628                                      |           0.00
Emirati_1836                                     |           0.00
Emirati_3493                                     |           0.00
Emirati_3021                                     |           0.00
Emirati_3470                                     |           0.00
Emirati_1388                                     |           0.00
Emirati_1640                                     |           0.00
Emirati_2869                                     |           0.00
Emirati_3209                                     |           0.00
Emirati_3354                                     |           0.00
Emirati_4237                                     |           0.00
Emirati_4271                                     |           0.00
Emirati_3277                                     |           0.00
Emirati_1729                                     |           0.00
Emirati_734                                      |           0.00
Emirati_1084                                     |           0.00
Emirati_1160                                     |           0.00
Emirati_1604                                     |           0.00
Emirati_1956                                     |           0.00
Emirati_2346                                     |           0.00
Emirati_3622                                     |           0.00
Emirati_3802                                     |           0.00
Emirati_4217                                     |           0.00
Emirati_4636                                     |           0.00
spk_sp_en_313                                    |           0.00
spk_sp_ar_365                                    |           0.00
spk_sp_ar_426                                    |           0.00
spk_sp_ar_561                                    |           0.00
spk_sp_ar_878                                    |           0.00
spk_sp_ar_1039                                   |           0.00
spk_sp_ar_1217                                   |           0.00
spk_sp_ar_1230                                   |           0.00
spk_sp_ar_1249                                   |           0.00
spk_sp_ar_1602                                   |           0.00
Emirati_746                                      |           0.00
Emirati_1030                                     |           0.00
Emirati_1316                                     |           0.00
Emirati_1368                                     |           0.00
Emirati_1679                                     |           0.00
Emirati_2563                                     |           0.00
Emirati_4482                                     |           0.00
Emirati_2464                                     |           0.00
Emirati_4784                                     |           0.00
Emirati_4292                                     |           0.00
Emirati_331                                      |           0.00
Emirati_426                                      |           0.00
Emirati_649                                      |           0.00
Emirati_3229                                     |           0.00
Emirati_3453                                     |           0.00
Emirati_4096                                     |           0.00
spk_sp_ar_1618                                   |           0.00
Emirati_2276                                     |           0.00
Emirati_1382                                     |           0.00
Emirati_1159                                     |           0.00
Emirati_3348                                     |           0.00
spk_sp_ar_328                                    |           0.00
spk_sp_ar_1174                                   |           0.00
spk_sp_ar_1300                                   |           0.00
Emirati_1063                                     |           0.00
Emirati_1723                                     |           0.00
Emirati_2112                                     |           0.00
Emirati_2552                                     |           0.00
Emirati_2724                                     |           0.00
Emirati_2838                                     |           0.00
Emirati_3650                                     |           0.00
Emirati_3694                                     |           0.00
Emirati_3884                                     |           0.00
Emirati_3979                                     |           0.00
Emirati_3987                                     |           0.00
Emirati_4213                                     |           0.00
Emirati_4418                                     |           0.00
Emirati_961                                      |           0.00
Emirati_4644                                     |           0.00
Emirati_3377                                     |           0.00
Emirati_3784                                     |           0.00
Emirati_2547                                     |           0.00
Emirati_2662                                     |           0.00
Emirati_2185                                     |           0.00
Emirati_2441                                     |           0.00
Emirati_3030                                     |           0.00
Emirati_3171                                     |           0.00
Emirati_3554                                     |           0.00
Emirati_3576                                     |           0.00
Emirati_4049                                     |           0.00
spk_sp_ar_100                                    |           0.00
spk_sp_en_190                                    |           0.00
spk_sp_ar_547                                    |           0.00
spk_sp_ar_879                                    |           0.00
spk_sp_ar_915                                    |           0.00
spk_sp_ar_1023                                   |           0.00
spk_sp_ar_1169                                   |           0.00
spk_sp_ar_1270                                   |           0.00
spk_sp_ar_1561                                   |           0.00
spk_sp_ar_377                                    |           0.00
spk_sp_ar_399                                    |           0.00
spk_sp_ar_639                                    |           0.00
spk_sp_ar_834                                    |           0.00
spk_sp_ar_919                                    |           0.00
spk_sp_ar_1096                                   |           0.00
spk_sp_ar_1204                                   |           0.00
spk_sp_ar_1316                                   |           0.00
spk_sp_ar_1448                                   |           0.00
spk_sp_ar_1517                                   |           0.00
Emirati_1205                                     |           0.00
Emirati_2048                                     |           0.00
Emirati_3082                                     |           0.00
Emirati_3986                                     |           0.00
Emirati_4234                                     |           0.00
Emirati_79                                       |           0.00
Emirati_208                                      |           0.00
Emirati_260                                      |           0.00
Emirati_1132                                     |           0.00
Emirati_1377                                     |           0.00
Emirati_2200                                     |           0.00
Emirati_2352                                     |           0.00
Emirati_3366                                     |           0.00
Emirati_3975                                     |           0.00
Emirati_4280                                     |           0.00
Emirati_4497                                     |           0.00
Emirati_2657                                     |           0.00
Emirati_3745                                     |           0.00
spk_sp_ar_198                                    |           0.00
spk_sp_ar_525                                    |           0.00
spk_sp_ar_527                                    |           0.00
spk_sp_ar_1235                                   |           0.00
spk_sp_en_130                                    |           0.00
Emirati_172                                      |           0.00
Emirati_442                                      |           0.00
Emirati_703                                      |           0.00
Emirati_1791                                     |           0.00
Emirati_2078                                     |           0.00
Emirati_2358                                     |           0.00
Emirati_2950                                     |           0.00
Emirati_3200                                     |           0.00
Emirati_3397                                     |           0.00
Emirati_4389                                     |           0.00
Emirati_1854                                     |           0.00
Emirati_601                                      |           0.00
Emirati_1041                                     |           0.00
Emirati_1648                                     |           0.00
Emirati_2049                                     |           0.00
Emirati_2349                                     |           0.00
Emirati_2918                                     |           0.00
Emirati_3430                                     |           0.00
Emirati_3654                                     |           0.00
Emirati_3947                                     |           0.00
Emirati_4133                                     |           0.00
Emirati_4187                                     |           0.00
spk_sp_ar_315                                    |           0.00
spk_sp_ar_403                                    |           0.00
spk_sp_ar_695                                    |           0.00
spk_sp_ar_973                                    |           0.00
Emirati_556                                      |           0.00
Emirati_3218                                     |           0.00
Emirati_4061                                     |           0.00
Emirati_4252                                     |           0.00
Emirati_4475                                     |           0.00
Emirati_4017                                     |           0.00
Emirati_376                                      |           0.00
Emirati_777                                      |           0.00
Emirati_1482                                     |           0.00
Emirati_2037                                     |           0.00
Emirati_3634                                     |           0.00
Emirati_4167                                     |           0.00
Emirati_1090                                     |           0.00
spk_sp_ar_271                                    |           0.00
spk_sp_ar_1347                                   |           0.00
spk_sp_ar_322                                    |           0.00
spk_sp_ar_521                                    |           0.00
spk_sp_ar_800                                    |           0.00
spk_sp_ar_812                                    |           0.00
spk_sp_ar_935                                    |           0.00
spk_sp_ar_961                                    |           0.00
spk_sp_ar_1012                                   |           0.00
spk_sp_ar_1019                                   |           0.00
spk_sp_ar_1123                                   |           0.00
spk_sp_ar_1154                                   |           0.00
spk_sp_ar_1218                                   |           0.00
spk_sp_ar_1366                                   |           0.00
spk_sp_ar_1383                                   |           0.00
spk_sp_ar_1527                                   |           0.00
spk_sp_ar_1782                                   |           0.00
Emirati_2176                                     |           0.00
Emirati_1439                                     |           0.00
Emirati_889                                      |           0.00
Emirati_1542                                     |           0.00
Emirati_2119                                     |           0.00
Emirati_2546                                     |           0.00
Emirati_2798                                     |           0.00
Emirati_3206                                     |           0.00
Emirati_3297                                     |           0.00
Emirati_4031                                     |           0.00
Emirati_4415                                     |           0.00
Emirati_4493                                     |           0.00
Emirati_3085                                     |           0.00
Emirati_1664                                     |           0.00
Emirati_1763                                     |           0.00
Emirati_2649                                     |           0.00
Emirati_3070                                     |           0.00
Emirati_4396                                     |           0.00
Emirati_3487                                     |           0.00
spk_sp_en_376                                    |           0.00
spk_sp_ar_247                                    |           0.00
spk_sp_en_178                                    |           0.00
spk_sp_ar_631                                    |           0.00
spk_sp_ar_841                                    |           0.00
spk_sp_ar_965                                    |           0.00
spk_sp_ar_1026                                   |           0.00
spk_sp_ar_1239                                   |           0.00
spk_sp_ar_1247                                   |           0.00
spk_sp_ar_1254                                   |           0.00
spk_sp_ar_1443                                   |           0.00
spk_sp_ar_1588                                   |           0.00
Emirati_3869                                     |           0.00
Emirati_3917                                     |           0.00
Emirati_1333                                     |           0.00
Emirati_1513                                     |           0.00
Emirati_1697                                     |           0.00
Emirati_2334                                     |           0.00
Emirati_2510                                     |           0.00
Emirati_2936                                     |           0.00
Emirati_3293                                     |           0.00
Emirati_3390                                     |           0.00
Emirati_3425                                     |           0.00
Emirati_3595                                     |           0.00
Emirati_3693                                     |           0.00
Emirati_3957                                     |           0.00
Emirati_3980                                     |           0.00
Emirati_122                                      |           0.00
Emirati_921                                      |           0.00
Emirati_3159                                     |           0.00
Emirati_3530                                     |           0.00
Emirati_4518                                     |           0.00
Emirati_1280                                     |           0.00
Emirati_2074                                     |           0.00
Emirati_2360                                     |           0.00
Emirati_3452                                     |           0.00
Emirati_815                                      |           0.00
Emirati_1700                                     |           0.00
Emirati_1751                                     |           0.00
Emirati_1919                                     |           0.00
Emirati_2065                                     |           0.00
Emirati_2623                                     |           0.00
Emirati_2694                                     |           0.00
Emirati_3362                                     |           0.00
Emirati_3778                                     |           0.00
Emirati_4059                                     |           0.00
Emirati_4447                                     |           0.00
Emirati_4503                                     |           0.00
Emirati_4560                                     |           0.00
Emirati_4690                                     |           0.00
Emirati_1517                                     |           0.00
Emirati_3648                                     |           0.00
Emirati_3976                                     |           0.00
Emirati_4185                                     |           0.00
spk_sp_ar_48                                     |           0.00
spk_sp_en_374                                    |           0.00
spk_sp_ar_741                                    |           0.00
spk_sp_ar_880                                    |           0.00
spk_sp_ar_1396                                   |           0.00
spk_sp_ar_1697                                   |           0.00
spk_sp_ar_57                                     |           0.00
spk_sp_ar_204                                    |           0.00
spk_sp_ar_622                                    |           0.00
spk_sp_ar_1052                                   |           0.00
spk_sp_ar_1188                                   |           0.00
spk_sp_en_226                                    |           0.00
spk_sp_ar_1219                                   |           0.00
spk_sp_en_351                                    |           0.00
spk_sp_en_402                                    |           0.00
spk_sp_ar_1394                                   |           0.00
spk_sp_ar_1445                                   |           0.00
spk_sp_ar_1582                                   |           0.00
spk_sp_ar_1668                                   |           0.00
spk_sp_ar_1679                                   |           0.00
Emirati_3332                                     |           0.00
Emirati_2919                                     |           0.00
Emirati_2245                                     |           0.00
Emirati_805                                      |           0.00
Emirati_1999                                     |           0.00
Emirati_3839                                     |           0.00
Emirati_4121                                     |           0.00
Emirati_1097                                     |           0.00
spk_sp_ar_483                                    |           0.00
spk_sp_ar_623                                    |           0.00
spk_sp_ar_916                                    |           0.00
spk_sp_ar_985                                    |           0.00
spk_sp_ar_994                                    |           0.00
spk_sp_ar_1336                                   |           0.00
Emirati_2043                                     |           0.00
Emirati_2785                                     |           0.00
Emirati_287                                      |           0.00
Emirati_820                                      |           0.00
Emirati_846                                      |           0.00
Emirati_915                                      |           0.00
Emirati_1852                                     |           0.00
Emirati_2775                                     |           0.00
Emirati_2935                                     |           0.00
Emirati_2969                                     |           0.00
Emirati_3662                                     |           0.00
Emirati_4232                                     |           0.00
Emirati_4241                                     |           0.00
Emirati_4495                                     |           0.00
Emirati_955                                      |           0.00
spk_sp_ar_17                                     |           0.00
spk_sp_ar_848                                    |           0.00
spk_sp_ar_1332                                   |           0.00
spk_sp_ar_1450                                   |           0.00
spk_sp_ar_1562                                   |           0.00
spk_sp_ar_1570                                   |           0.00
spk_sp_ar_1672                                   |           0.00
Emirati_1853                                     |           0.00
Emirati_4749                                     |           0.00
Emirati_3039                                     |           0.00
Emirati_3100                                     |           0.00
Emirati_3115                                     |           0.00
Emirati_4462                                     |           0.00
Emirati_4718                                     |           0.00
Emirati_833                                      |           0.00
Emirati_1555                                     |           0.00
Emirati_2414                                     |           0.00
Emirati_2578                                     |           0.00
Emirati_2619                                     |           0.00
Emirati_2934                                     |           0.00
Emirati_3090                                     |           0.00
Emirati_3168                                     |           0.00
Emirati_3358                                     |           0.00
Emirati_3669                                     |           0.00
Emirati_3720                                     |           0.00
Emirati_3930                                     |           0.00
Emirati_4291                                     |           0.00
Emirati_4412                                     |           0.00
Emirati_4521                                     |           0.00
spk_sp_ar_1350                                   |           0.00
spk_sp_ar_91                                     |           0.00
spk_sp_ar_129                                    |           0.00
spk_sp_ar_132                                    |           0.00
spk_sp_ar_352                                    |           0.00
spk_sp_ar_379                                    |           0.00
spk_sp_ar_594                                    |           0.00
spk_sp_ar_600                                    |           0.00
spk_sp_ar_1129                                   |           0.00
spk_sp_ar_1179                                   |           0.00
spk_sp_ar_1208                                   |           0.00
spk_sp_en_469                                    |           0.00
spk_sp_ar_1250                                   |           0.00
spk_sp_ar_1307                                   |           0.00
spk_sp_ar_1460                                   |           0.00
spk_sp_ar_1514                                   |           0.00
spk_sp_ar_1518                                   |           0.00
spk_sp_ar_1713                                   |           0.00
spk_sp_ar_1717                                   |           0.00
spk_sp_ar_1723                                   |           0.00
spk_sp_ar_1773                                   |           0.00
Emirati_4480                                     |           0.00
Emirati_1622                                     |           0.00
Emirati_1976                                     |           0.00
Emirati_2293                                     |           0.00
Emirati_2939                                     |           0.00
Emirati_4003                                     |           0.00
Emirati_4084                                     |           0.00
Emirati_2069                                     |           0.00
Emirati_979                                      |           0.00
Emirati_655                                      |           0.00
Emirati_773                                      |           0.00
Emirati_1965                                     |           0.00
Emirati_2460                                     |           0.00
Emirati_3084                                     |           0.00
Emirati_4127                                     |           0.00
spk_sp_ar_412                                    |           0.00
spk_sp_ar_1140                                   |           0.00
spk_sp_ar_1308                                   |           0.00
spk_sp_ar_1473                                   |           0.00
spk_sp_ar_1519                                   |           0.00
spk_sp_ar_1658                                   |           0.00
spk_sp_ar_1743                                   |           0.00
spk_sp_ar_1760                                   |           0.00
Emirati_3624                                     |           0.00
Emirati_3721                                     |           0.00
Emirati_4045                                     |           0.00
Emirati_1164                                     |           0.00
Emirati_1563                                     |           0.00
Emirati_1904                                     |           0.00
Emirati_2077                                     |           0.00
Emirati_2214                                     |           0.00
Emirati_2359                                     |           0.00
Emirati_1886                                     |           0.00
Emirati_4570                                     |           0.00
Emirati_377                                      |           0.00
Emirati_1118                                     |           0.00
Emirati_1744                                     |           0.00
Emirati_2590                                     |           0.00
Emirati_3761                                     |           0.00
Emirati_4064                                     |           0.00
Emirati_4149                                     |           0.00
Emirati_4529                                     |           0.00
spk_sp_ar_675                                    |           0.00
Emirati_2743                                     |           0.00
Emirati_861                                      |           0.00
Emirati_962                                      |           0.00
Emirati_1348                                     |           0.00
Emirati_1933                                     |           0.00
Emirati_2297                                     |           0.00
Emirati_2782                                     |           0.00
Emirati_2968                                     |           0.00
Emirati_3037                                     |           0.00
Emirati_3371                                     |           0.00
Emirati_3758                                     |           0.00
Emirati_3809                                     |           0.00
Emirati_3915                                     |           0.00
Emirati_4021                                     |           0.00
Emirati_4645                                     |           0.00
Emirati_4651                                     |           0.00
Emirati_4713                                     |           0.00
spk_sp_en_255                                    |           0.00
spk_sp_ar_719                                    |           0.00
spk_sp_ar_1078                                   |           0.00
Emirati_2280                                     |           0.00
spk_sp_ar_115                                    |           0.00
spk_sp_en_256                                    |           0.00
spk_sp_ar_868                                    |           0.00
spk_sp_ar_876                                    |           0.00
